CST_U_1,CST_U_2,CST_U_3,CST_U_4,CST_U_5,CST_U_6,CST_L_1,CST_L_2,CST_L_3,CST_L_4,CST_L_5,CST_L_6,AOA,RE_N,CD,CL
0.20883713,0.33971655,0.40015637,0.32581897,0.19121889,0.29708406,-0.12428268,-0.12249922,-0.16367467,-0.18799622,0.05715521,-0.0107821,0.4663,39701.2566,0.07765800717566014,0.03725076375374168
0.20694658,0.0773258,0.20968071,0.11926357,0.18999099,0.13503355,-0.1226497,-0.06356046,-0.14082852,-0.11982022,0.02367213,0.02377412,11.3923,98631.3462,0.22857473054062127,1.0318326651732377
0.13151209,0.2432168,0.04908543,0.27100285,0.14330909,0.20627254,-0.10935575,0.05199986,-0.03415973,0.01896166,-0.04116513,-0.01950506,11.4704,38536.4524,0.19929042291584356,1.0224354439352035
0.16404997,0.14078638,0.134286,0.11794352,0.26213997,0.09442247,-0.08063239,-0.06042274,-0.09047421,-0.09935237,-0.05873408,-0.18358115,16.2254,21585.5186,0.3005849322093023,1.0573358246511628
0.24601062,0.34451702,0.17295025,0.44073961,0.22059405,0.38643775,-0.14092947,-0.08242511,-0.19825702,-0.09805096,-0.07669078,0.15021101,3.6351,86259.2487,0.07787432157329804,0.37394034559623585
0.19596477,0.30879662,0.15044553,0.19023348,0.08684626,0.0914333,-0.1004949,-0.05277924,-0.20357313,-0.01743092,-0.32051371,-0.18601997,17.4676,42468.1776,0.3630444594850619,1.0215056028661649
0.09974454,0.16883805,0.10667772,0.24560628,0.18387424,0.26166356,-0.08217801,-0.07010326,-0.13308112,-0.0071609,-0.03819725,0.08462527,6.7834,34041.698,0.04794789195543429,0.4692260860845839
0.14934737,0.24487148,0.09739523,0.24285455,0.12271187,0.20141611,-0.07651018,0.10039303,-0.03940842,0.0662134,0.01350978,0.01186129,12.2453,46952.3869,0.24300851931640013,1.1656614289118845
0.50577883,1.5667309,-0.80728654,3.8091528,-2.37731883,5.16424736,-0.349905,-1.43223617,0.95626386,-3.95770612,2.62578668,-5.13793283,7.1528,83577.878,0.8428655163329996,-0.6446307285876076
0.13690798,0.1504034,0.11363308,0.08696947,0.08744872,0.07637841,-0.06952551,-0.06492166,-0.02468225,-0.04341673,-0.02863894,-0.03554562,5.9256,31908.3845,0.041454303480392155,0.4649437202818627
0.07684916,0.11928121,0.10835777,0.1654672,0.17242015,0.25903194,-0.07717484,-0.11852772,-0.1094835,-0.16434434,-0.1731674,-0.25871152,9.7283,39610.1281,0.10404537086534402,0.570375922330097
0.05697204,0.06503434,0.06973714,0.09551395,0.10588931,0.15423601,-0.05722932,-0.0644323,-0.07064382,-0.09460832,-0.10648837,-0.15398248,17.6989,35136.0817,0.41725122146760335,1.2635864965261514
0.21032734,0.34210522,0.21903476,0.47287364,0.22691357,0.36391185,-0.09518793,-0.08887001,-0.05526614,-0.13585445,-0.12196234,0.16435747,18.6241,30153.9994,0.4597619572117493,1.424748037702762
0.1677079,0.2933378,0.15381113,0.4547123,0.16846274,0.30508447,-0.09980233,-0.21023356,-0.04228414,-0.38764654,-0.18056436,0.05095528,2.9987,72959.8003,0.057472699460149206,0.02935183385410071
0.17736087,0.23322737,0.14985464,0.28879665,0.16264172,0.17524322,-0.11762588,-0.10230824,-0.0956118,-0.15413532,0.00315712,-0.00734982,18.8479,47486.2491,0.47022357682892113,1.3650852786791916
0.13037712,0.19155133,0.1360497,0.18323627,0.1528869,0.09290165,-0.09066039,-0.07922733,-0.05851057,-0.07376119,-0.06263576,-0.00331324,13.828,94349.2848,0.2728272538175541,1.0885182837471785
0.21913006,0.40675743,0.1842157,0.5090223,0.13241434,0.46850255,-0.12406643,0.08956727,-0.04120771,0.05337659,0.0404513,0.00886067,11.5547,86944.1678,0.23323270487094896,1.118954957384048
0.22823384,0.35012535,0.28545075,0.49751143,0.14836319,0.34136658,-0.12769262,-0.18310188,-0.06314837,-0.32476917,-0.15223155,0.14603008,-0.9253,79702.7982,0.07843578544925124,-0.12326352780172212
0.20687556,0.34445828,0.11650027,0.38421683,0.10100257,0.34594754,-0.1566464,0.02211611,-0.12318328,0.02142383,-0.07392353,-0.05110123,17.337,53207.453,0.4142716768080412,1.3066536808041185
0.27190074,0.32815296,0.49389812,-0.03905285,0.25483353,0.0182514,-0.22743611,0.16066591,-0.18045035,0.22363851,-0.08895839,0.05568408,2.9068,53036.3879,0.12241593765182186,0.3349082243840915
0.24926255,0.30152556,0.24543442,0.34798536,0.23796063,0.30060468,-0.19675313,0.01750311,-0.12787259,0.01353294,-0.06686915,-0.02067105,11.9599,35513.4746,0.23980233492733238,0.8998559892170651
0.2325269,0.57217788,0.15215476,0.62933553,0.2281802,0.44971996,-0.11699958,-0.15868178,-0.17061164,0.03286814,0.08133568,0.09006873,10.8542,23773.9037,0.29351728505976094,0.8774190614209827
0.26147467,0.35387519,0.35266022,0.3283617,0.23870292,0.19221241,-0.26707701,-0.20207857,-0.29696854,-0.17768886,-0.26009474,-0.24933797,12.7932,52217.4794,0.2837985972382398,0.6688854859787556
0.30277973,0.42183798,0.40414525,0.34851097,0.33743299,0.3852949,-0.13025148,-0.13343719,-0.16589858,-0.10538245,-0.11632907,-0.1131034,6.6564,48560.0363,0.16861027342237062,0.4573846777629382
0.1280041,0.19330209,0.11938922,0.24177451,0.11511176,0.22589816,-0.10044268,-0.03090014,-0.03108381,-0.05558741,0.00205888,-0.07180052,16.5703,33295.3106,0.3763948808448348,1.294582821288164
0.16058918,0.12669268,0.16035162,0.18428241,0.16435572,0.21907711,-0.1613721,-0.12488037,-0.1630594,-0.18158436,-0.16614539,-0.21831752,10.7518,58624.2712,0.17401485787129814,0.7839468633934537
0.23413641,0.28038849,0.37990697,-0.03396499,0.20457335,-0.02246036,-0.20398418,0.04565316,-0.26404184,0.09136404,-0.28917087,-0.04807443,18.5293,90217.1881,0.4461108080912215,1.1217446889878164
0.16512953,0.14321573,0.1301446,0.13182547,0.24413429,0.1322969,-0.07899085,-0.07013955,-0.06803091,-0.13826905,-0.01869402,-0.22432611,8.5166,91537.6306,0.09849180005146112,0.6312220439992647
0.18491901,0.21731327,0.14317107,0.27864695,0.13469577,0.11845276,-0.11778597,-0.12494726,-0.08181387,-0.16868458,-0.05778485,-0.04362674,7.448,58817.9442,0.08131879009011202,0.5710169071602533
0.11931219,0.29294485,0.01214945,0.24276435,-0.01081734,0.10154966,-0.07917793,0.04553504,-0.219066,-0.05866894,-0.12307191,-0.03127209,13.706,48339.5037,0.26550658182883935,1.0110931443434936
0.10819204,0.01793734,0.12863452,-0.05433392,0.0776574,0.1229695,-0.10802536,-0.0180264,-0.12844964,0.05425143,-0.07757188,-0.12293245,13.666,43580.5695,0.2684196321646832,1.04678876243165
0.20827448,0.32450987,0.17350079,0.3747191,0.16501687,0.31181461,-0.07486962,0.19129096,-0.02766369,0.12855192,0.05705827,0.05217364,11.8186,62150.8263,0.21621819984168866,1.1452052812664906
0.19129297,0.21113922,0.19099431,0.17687622,0.22517315,0.1382712,-0.11310247,-0.04227745,-0.08445471,-0.01397941,-0.05222537,0.03099022,2.0781,49675.2338,0.027083924698717947,0.29491412349358975
0.13116804,0.16309083,0.1202416,0.13098025,0.12491184,0.03833815,-0.11948706,-0.15172159,-0.08976139,-0.143893,-0.08634164,-0.12187191,14.5922,77697.9087,0.31042470661429694,1.0452660766692852
0.3089196,0.29879716,0.14929735,0.41326488,0.01502923,0.42085421,-0.15335907,-0.06099938,-0.00514071,-0.1970987,0.09424492,-0.27882498,15.968,46810.9425,0.3795386519487909,1.1051259237553344
0.20261274,0.30155747,0.26845369,0.32027685,0.1952525,0.24859645,-0.11023146,-0.20107795,-0.05976299,-0.40700756,-0.06645798,-0.01505879,9.2625,67993.8889,0.13555556450651302,0.6245420096943888
0.06588872,0.09865081,0.06583786,0.10472881,0.06100001,0.10138749,-0.06610932,-0.09814714,-0.06658284,-0.10399003,-0.06149027,-0.10117803,8.8968,39062.0798,0.10581756088908847,0.642175025415357
0.31477445,0.42622993,0.4471627,0.36294517,0.3097863,0.45388552,-0.136147,0.01998193,0.09656173,0.0812347,0.13077043,0.13201774,14.7533,24970.054,0.3959531612219452,1.2398080528054862
0.17394205,0.34016984,0.15777626,0.25322702,0.22164994,0.29965832,-0.11781368,0.08370185,0.08401188,-0.04571316,-0.05531292,-0.04064559,16.8241,64335.3333,0.38114970877434134,1.3202068540664376
0.14876267,0.24847621,0.17450682,0.24562509,0.26404224,0.18071489,-0.07630258,-0.01886907,-0.03139485,0.02001376,0.00910094,0.05500097,13.7695,68242.7745,0.3022282428347826,1.2654043355304347
0.29085506,0.58638733,0.26400663,0.58784724,0.29232915,0.40094743,-0.14997858,0.03294878,-0.03121754,0.15067697,0.1135056,0.2388088,6.4041,71293.5618,0.23211492117293925,0.8075220580928192
0.16851617,0.27449145,0.13089977,0.39216515,0.12462858,0.2995097,-0.07345062,-0.02405543,-0.02651263,0.00149681,0.00842516,0.09803774,15.8968,66567.7142,0.36750421726973687,1.3701531358963817
0.22328081,0.41114407,0.38773407,0.51854507,0.3334493,0.361889,-0.11207948,0.08058532,-0.13316102,0.16080992,0.17516165,0.25333639,19.3688,85745.7095,0.516025227379977,1.494040602261183
0.09071741,0.1094505,0.06177895,0.18368099,0.08532533,0.07604203,-0.09071743,-0.10945048,-0.061779,-0.18368094,-0.08532538,-0.07604201,13.6042,79125.6062,0.2562086121880124,1.0196629256330842
0.11320628,0.07066908,0.06774316,0.06976146,0.10024444,0.0484422,-0.1132063,-0.07066904,-0.06774323,-0.06976139,-0.1002445,-0.04844217,10.9196,84018.9711,0.17205823890386343,0.846337990326445
0.11712201,0.09821633,0.09491565,0.08078763,0.0718435,0.06441137,-0.11712454,-0.09821135,-0.0949261,-0.08078904,-0.07183586,-0.06445295,-0.1874,74723.9406,0.012494096552623003,0.002099468168598045
0.28698254,0.41785341,0.20842882,0.3969031,0.26305847,0.41044215,-0.08622096,-0.12604052,0.15665144,-0.17396967,-0.00835416,-0.16337851,9.4461,94411.6794,0.2003248910592026,0.7556388120955834
0.21947401,0.34458405,0.12933296,0.50035726,0.10619714,0.66212515,-0.12637855,-0.05429114,0.07953201,-0.20850085,0.19432016,-0.2273305,5.117,97116.4367,0.051143268306354184,0.467747899830877
0.23218967,0.34511191,0.29826271,0.41624762,0.20871579,0.35411398,-0.10290315,-0.09063736,-0.06429586,-0.13721157,-0.12915538,0.15939181,14.0351,43358.0533,0.2776120298892989,0.8791049898523986
0.16566487,0.26061656,0.18800728,0.29030505,0.3333728,0.04936182,-0.09566534,-0.03429168,-0.06602792,-0.01879077,-0.02779887,-0.02360569,14.0837,63263.1373,0.2818058233939673,1.1632632525903752
0.2311619,0.31484824,0.26650136,0.31892765,0.20710017,0.25387526,-0.14418457,-0.02033861,-0.14489952,0.02401942,-0.20957809,-0.16622017,16.888,44082.3501,0.3835475615911036,1.2004713171371542
0.15060201,0.34050986,0.12533668,0.42523966,0.11446326,0.40345052,-0.14309653,-0.16047319,-0.01202523,-0.03709275,-0.01815008,-0.12585573,12.8584,72450.3161,0.19500741424651272,0.9674286092613765
0.14681107,0.18894727,0.20983176,0.27583967,0.20722421,0.20438733,-0.09648507,-0.06896493,-0.13900921,-0.09056827,-0.10833469,0.09187132,9.1258,59385.466,0.08801655061266167,0.6631723003744043
0.19610481,0.32501979,0.23072886,0.33688375,0.16053527,0.40092555,-0.09470954,-0.08152332,-0.19663929,0.05277604,-0.39733604,0.34875782,9.3266,41494.96,0.14947525190602834,0.7912474980939717
0.15086696,0.20996463,0.17985584,0.30650004,0.31395767,0.14134358,-0.12314886,-0.15331492,-0.13885767,-0.22087147,-0.25907054,0.00698221,12.4068,22924.3483,0.2519509682339449,0.7942405283830275
0.16943361,0.25158042,0.2414846,0.2733931,0.17636775,0.25642459,-0.1313856,-0.1172052,-0.16433408,-0.01707416,-0.08020686,0.03657502,0.3083,70195.628,0.03681712034261983,-0.03450738437605987
0.10479446,0.27533032,0.11182695,0.33831251,0.12832811,0.25854961,-0.05529234,0.1256584,0.09189856,0.10618355,0.08422395,0.03064937,2.3308,96909.706,0.03813430147231544,0.5105105421700223
0.31653396,0.45598261,0.2081923,0.39031295,0.15212145,0.30570413,-0.21492173,-0.18635349,0.0086876,-0.11151463,0.02216022,0.04332733,14.1801,26828.8406,0.4044086296569921,1.2045437690237466
0.23049962,0.34775048,0.17994836,0.41320803,0.21643533,0.33868901,-0.16867829,-0.0153509,-0.02658715,-0.00330614,-0.03384657,-0.04048213,3.6324,54061.718,0.06832622288388567,0.24483613280546423
0.13584593,0.26315986,0.14828917,0.26972109,0.16461614,0.20681739,-0.08422182,-0.05072118,0.04590795,-0.0045407,0.06930824,0.04755689,2.7736,72115.722,0.029788503970818135,0.40618077631578947
0.21202458,0.32509243,0.08000387,0.61484354,-0.09112284,0.47641116,-0.13072813,-0.23863401,-0.09560093,-0.45250353,0.03812018,-0.18341956,7.3303,58516.418,0.10299399677750744,0.5231444982698026
0.17706543,0.26933848,0.08937787,0.18274499,0.0596336,0.07407964,-0.13363314,-0.15867448,-0.08361115,-0.1492248,-0.08508323,-0.13990296,11.3952,41062.0303,0.22973756480781346,0.9433151397290485
0.13157509,0.17131178,0.15299581,0.19404954,0.07302057,0.11574105,-0.13150504,-0.17146959,-0.15276392,-0.19427845,-0.07286928,-0.1158055,22.0,30204.5373,0.5098595160299083,1.0461445986010611
0.3176165,0.51767762,0.36460697,0.56620958,0.24937903,0.41780258,-0.26756678,-0.2888998,-0.23918803,-0.34627781,-0.14975546,-0.24850482,19.3736,53313.2039,0.5442562877618522,1.037104502783903
0.23805649,0.24335198,0.25258518,0.23913172,0.22321153,0.28162917,-0.18825073,-0.15830481,-0.11044623,-0.16269371,-0.07264089,-0.15337133,9.151,90512.1812,0.14477393663691607,0.6974737206608432
0.2278866,0.14764672,0.36969771,0.08187645,0.56942767,0.2752671,-0.06379064,-0.1435704,-0.03528019,-0.19257364,-0.22049135,0.16190344,14.5165,92430.2913,0.30082208698242935,1.2042168982276547
0.14714854,0.2332644,0.11959814,0.27703029,0.1866618,0.21719123,-0.04633127,0.00457715,-0.03981072,-0.01690703,0.0759591,0.09639252,17.32,85853.5966,0.4107228192589058,1.412764917302799
0.17036523,0.24985391,0.13710998,0.17343313,0.08019627,0.10262094,-0.17030548,-0.24998278,-0.13693101,-0.17359936,-0.08009488,-0.10265651,13.4149,49970.15,0.2622348696443342,0.8911354710228839
0.15873302,0.17069352,0.15826536,0.16980355,0.14776469,0.174747,-0.10593161,-0.07981588,-0.08548595,-0.05169854,-0.12857761,0.00406751,8.9513,61259.0431,0.10140337956033059,0.6890133830413223
0.05265367,0.05724588,0.07976728,0.06279147,0.05928496,0.07250066,-0.05280213,-0.0569984,-0.07998737,-0.06272981,-0.0592129,-0.07258484,8.091,33625.465,0.0927464402391497,0.593436895837024
0.16853603,0.22963658,0.15804788,0.26915585,0.20311641,0.19567333,-0.07848698,-0.03881017,-0.06883934,-0.07282291,0.04613887,0.05789908,13.8892,66833.3581,0.26947423935050796,1.1821397580551525
0.57763241,0.07977382,0.72566595,0.00643738,0.51226095,0.26151234,0.17878115,-0.36750896,0.53731122,-0.38315533,0.35216612,-0.04405187,8.6517,75462.3854,0.25917218006424414,0.8787289324633607
0.08703115,0.07773139,0.06955382,0.10738289,0.04438476,0.12829406,-0.08750337,-0.07664402,-0.07117263,-0.10577182,-0.04545581,-0.127836,17.9719,27657.6763,0.4145964995394063,1.214041260542477
0.1608893,0.03745003,0.29450615,-0.1110859,0.44484694,-0.05880376,-0.12755486,-0.17827533,0.0619578,-0.49161404,0.23185479,-0.14791795,7.8245,86521.249,0.10835870298505358,0.6219976524957699
0.20424754,0.35743808,0.18879278,0.37598023,0.15789091,0.41758317,-0.1447324,-0.16428447,-0.10095751,0.01238771,-0.03270001,0.16634803,3.2308,38796.3936,0.07229969465154867,0.2636126559734513
0.24743427,0.45552642,0.3124598,0.80201565,0.18342387,0.43928523,-0.12355483,-0.04367523,-0.11778499,-0.05687809,-0.03871454,-0.09267172,10.7582,81056.8969,0.23635779199517296,0.7455222724591043
0.16438049,0.19556524,0.23441092,0.2199333,0.20024791,0.17083309,-0.1091843,-0.08673846,-0.14435874,-0.05923554,-0.07955078,0.11030983,15.9107,34370.7757,0.33620491905729377,1.2240182286468915
0.22910118,0.34806962,0.2145726,0.39886726,0.18538739,0.26891313,-0.146329,0.00961885,-0.07130597,0.01441806,-0.03084408,-0.00457727,6.4088,84446.7727,0.11617304195227046,0.7050708115512099
0.12934087,0.14791497,0.17411169,0.0959842,0.26850885,0.14178507,-0.08125457,-0.06791816,-0.11181968,-0.0297154,-0.17645289,-0.08597237,5.0928,44449.4982,0.04371132302116556,0.535419226442447
0.08307341,0.08651001,0.13924179,0.08934684,0.10533103,0.09331591,-0.05806555,-0.03639963,-0.08053981,-0.02044303,-0.05446812,0.05860972,15.3449,74369.2333,0.3296344542832618,1.2046696379227468
0.13381762,0.10557314,0.13367396,0.15352342,0.136933,0.18263798,-0.13447046,-0.10406199,-0.13593173,-0.15127378,-0.13842524,-0.18200461,13.2136,60812.9142,0.25073994223488705,0.9658709820272746
0.12651261,0.20428939,0.13399823,0.29648549,0.22946466,0.31345951,-0.07274105,-0.04504096,-0.11161991,0.04595011,-0.0197201,0.14482706,7.2171,97157.6278,0.06076938443235476,0.6641588498254979
0.2240499,0.30383354,0.20032452,0.36765845,0.24455353,0.25129574,-0.12200065,-0.07116668,-0.115769,-0.11872046,0.02930358,0.05882279,2.707,93649.6816,0.06118243271488239,0.29850657909210815
0.14054005,0.12614743,0.09978917,0.10680085,0.07365636,0.07646037,-0.14054007,-0.1261474,-0.09978922,-0.10680081,-0.0736564,-0.07646035,6.8459,28028.6935,0.08400773417974322,0.4617629985021398
0.24762985,0.24280082,-0.00169932,0.3546395,-0.11077948,0.06537852,-0.0936881,-0.06741264,-0.14101121,-0.14332705,-0.08586573,-0.26702387,3.71,67132.4596,0.05503528432731508,0.23581936514992718
0.14186705,0.13987468,0.07426991,0.10293845,0.04278504,0.05800401,-0.10808074,-0.10893446,-0.0634554,-0.09442336,-0.0400481,-0.04900526,11.4899,24393.1639,0.21004858657635464,0.907550795320197
0.11540716,0.18697355,0.1061127,0.2619037,0.14573491,0.09951538,-0.11530903,-0.18719617,-0.10578272,-0.26223225,-0.14551564,-0.09961098,16.9356,57597.2578,0.37538210490809937,1.112660572833771
0.13729899,0.16167782,0.19331054,0.10993024,0.30174775,0.18396752,-0.08606405,-0.07327579,-0.12590937,-0.0302133,-0.20167059,-0.1021421,12.1275,86296.216,0.20021535946050098,0.8955657254720617
0.12568571,0.17943356,0.08811723,0.22725018,0.11062006,0.11799257,-0.08743395,-0.0916791,-0.04058999,-0.12791417,0.01440761,0.00561347,22.0,74063.3374,0.6203378636450019,1.4100522226529837
0.16876591,0.27245067,0.19108863,0.32154087,0.17040447,0.25311251,-0.08699716,0.13179228,-0.05177682,0.10878966,0.02606468,-0.02326341,11.3416,77904.9245,0.15736948071625345,0.9718060439519158
0.31013637,0.44544241,0.48364449,0.34236289,0.30458357,0.28406724,-0.11081876,-0.01885943,-0.09641989,-0.00387785,-0.06423493,-0.03700857,9.4019,88517.9266,0.261026014640572,0.9111066097101994
0.13206873,0.17836921,0.10577352,0.19430148,0.08949575,0.20014429,-0.11256005,-0.08660514,-0.06000192,-0.1170905,-0.03494451,0.06132747,11.9132,56076.4778,0.21770677129174215,0.9992812631633445
0.15503377,0.25793691,0.05960937,0.24800898,0.10267202,0.20181787,-0.09133084,-0.08026319,-0.08078141,-0.09839187,-0.05265384,-0.16465808,11.4292,84610.7622,0.18145615542596175,0.880732843544704
0.18759579,0.28551814,0.22226735,0.38425659,0.15818053,0.27783,-0.10423935,-0.17998931,-0.10640594,-0.24407728,-0.35427406,0.06609036,4.1598,95401.8374,0.06718925100299057,0.6793396055670577
0.38960817,0.33198502,0.39588579,0.3285992,0.33576015,0.40404012,-0.29734888,-0.29723902,-0.20625248,-0.288905,-0.16059895,-0.27746179,-1.1327,43316.2187,0.10470878281001832,-0.14921968941047647
0.32165453,0.42523163,0.35177378,0.43874215,0.36719445,0.42782214,-0.17720094,-0.00554592,-0.07982433,-0.0208069,-0.00472322,-0.00932609,5.1344,76933.0229,0.12886236405400572,0.6611802174892704
0.24323022,0.41351147,0.24351299,0.44297502,0.33761122,0.41242743,-0.14003441,0.00976858,-0.01818699,0.17357459,0.20476209,0.12383401,9.3076,73998.3682,0.20716681306020826,1.0810486303531008
0.41487985,0.24831893,0.37411281,0.23243006,0.2799439,0.3071115,-0.1929614,-0.28398177,-0.17755047,-0.29129616,-0.15716378,-0.29074649,14.3908,89107.149,0.3807845324646186,0.8710432851915774
0.1476324,0.34518251,0.15331926,0.48787384,0.19481576,0.27108727,-0.10763718,-0.11764906,-0.03467339,-0.23883369,-0.09341203,0.11587416,14.2774,34756.2847,0.242477907091861,0.9991243765349833
0.0892077,0.16242325,0.17052927,0.21059989,0.25904945,0.34466182,-0.07246643,-0.08375907,0.00131649,-0.14001526,0.03293352,0.05255067,12.2119,71151.4665,0.18613004419231632,1.0344201913277915
0.15972894,0.38140893,-0.02188834,0.80373644,-0.09690114,0.30408188,-0.1199709,-0.1498897,-0.12650237,-0.15999084,-0.36566754,0.17095146,17.843,90835.7146,0.3968876031861292,1.1657731790308241
0.17025139,0.22101174,0.28261981,0.34292781,0.02490463,0.0381282,-0.04091542,0.0590356,-0.10552449,0.15153886,-0.30451169,-0.09202778,6.1221,96514.5744,0.08814108444572971,0.5253088661461346
0.1560375,0.20691163,0.12834677,0.25563553,0.13805395,0.14438303,-0.11193711,-0.10615592,-0.0932178,-0.14564361,-0.02418186,-0.00920008,15.5499,75091.5214,0.3485880757681898,1.2026513253303615
0.15391054,0.33149342,0.03620614,0.39736409,0.09302086,0.2976778,-0.10031562,0.19278019,-0.08951684,0.18889085,0.01106494,0.06175535,10.4936,52994.5712,0.15669127625802096,0.9651950876055386
0.17958393,0.30910027,0.06241254,0.39993161,-0.0107876,0.08607704,-0.14619082,-0.0256349,-0.1932779,0.0739551,-0.29195986,-0.1957278,11.6651,46291.5828,0.21725604991549297,0.7951215734084507
0.18153813,0.18172205,0.28317112,0.20646221,0.21268494,0.11556886,-0.151441,-0.12845656,-0.23898936,-0.12320521,-0.1557713,0.02913402,8.8345,98772.1819,0.1065238509576477,0.6200649773806314
0.13684535,0.19305684,0.1114756,0.18827747,0.12168907,0.14969227,-0.08023475,-0.04912073,-0.02517603,-0.01078227,0.01815809,0.04016455,4.7486,46109.2793,0.0385358984596929,0.5210272166986565
0.16413706,0.25909521,0.12884645,0.36814943,0.17334192,0.24355754,-0.09719715,-0.14731871,-0.06484532,-0.17225754,-0.11865257,0.07797523,4.3127,86907.8356,0.05161295865669104,0.26480989727937426
0.29455783,0.3809272,0.37060029,0.38695487,0.3790971,0.1586625,-0.2609341,-0.17708399,-0.2366642,-0.15121943,-0.22696276,0.01217446,9.849,58776.7379,0.216539316567728,0.551818641905019
0.13886973,0.26366345,0.14443301,0.270736,0.15534516,0.22439024,-0.10112999,-0.01326163,-0.00019155,0.03503583,0.0480316,0.05593797,18.8953,70747.7617,0.5054417929834153,1.522526296701294
0.13545866,0.15645389,0.19274054,0.141177,0.2933457,0.07521579,-0.10890069,-0.12164402,-0.09852389,-0.14299026,-0.10241139,-0.05869856,11.6495,31143.2109,0.20179910955912647,0.9022923860733416
0.21686969,0.27291767,0.15468407,0.26305133,0.18572708,0.27179082,-0.04965094,0.08762031,-0.04199457,0.09022695,0.02025588,0.05433724,3.4022,22114.8296,0.04503701380020597,0.4281779011328527
0.2772447,0.40640719,0.28555085,0.47034162,0.32208735,0.42735587,-0.13490975,0.00478707,-0.07536806,0.10777267,0.01362475,0.23941345,9.5777,82948.6602,0.2281765088643216,1.118401398693467
0.22411059,0.36810461,0.25323567,0.5120259,0.17668498,0.36192367,-0.10147048,-0.08829105,-0.09249709,-0.08655388,-0.23246598,0.14069697,3.315,81889.2872,0.08924422062456788,0.3086731863793501
0.37933271,0.2687778,0.15623915,0.75923505,-0.31021411,1.17590261,0.0376846,0.01241206,-0.210485,0.51909524,-0.75091418,0.76132504,16.7995,52615.9576,0.4900989946017913,1.4748950711692084
0.14539039,0.21030761,0.20648636,0.21863048,0.13692099,0.12692354,-0.08182857,-0.02165008,-0.03942582,0.00425019,-0.01175523,0.0215552,0.5676,23228.3516,0.02643958162479062,0.22508265510887768
0.26689816,0.32747531,0.23751769,0.30411155,0.21910796,0.20494721,-0.1426563,-0.05444898,-0.11900785,0.00524681,-0.05172506,0.0697817,17.2374,32684.2546,0.44703485600669735,1.3666358529510256
0.1890935,0.29058379,0.19324792,0.31960725,0.15049401,0.26156254,-0.07830964,0.10779752,-0.02014095,0.13128702,0.0181348,0.06009316,12.9031,91565.1995,0.2470467148357664,1.1900378783759122
0.15907898,0.23753828,0.17560783,0.31080072,0.09522534,0.0893937,-0.09993651,-0.09090175,-0.06947125,-0.10220702,-0.06051264,-0.16393701,10.3164,93754.2415,0.1409153945423982,0.7714016763167727
0.22054444,0.31817157,0.30457453,0.45850615,0.1469476,0.33660651,-0.13927054,-0.14003865,-0.12386655,-0.17320978,-0.24385929,0.04508799,3.1809,75470.1255,0.0836143649767442,0.13932411123052327
0.18058446,0.33171072,0.13086576,0.33294129,0.0974046,0.26534346,-0.03126888,0.12021378,0.036821,0.08862627,0.04088346,0.06460422,10.2187,33999.9111,0.11914242209570959,0.8824540566831682
0.20944583,0.20504071,0.36657433,0.19563819,0.24987608,0.06386078,-0.1168715,-0.10137254,-0.15582624,-0.08489536,-0.30150534,-0.01490235,8.6243,34672.2423,0.09809130884433961,0.39551757452830194
0.20401574,0.34211728,0.13029189,0.4401687,0.18850895,0.32127314,-0.17993815,-0.14656293,-0.19265906,-0.08973893,-0.12691533,-0.09421942,13.0264,96586.1714,0.2569105907249207,0.9631370381010496
0.17646015,0.27875331,0.26259924,0.28491439,0.27292803,0.13971356,-0.13084957,-0.03779691,-0.10227614,-0.02466163,-0.09836913,0.05071522,11.9943,81314.1552,0.1938244187526607,0.9787987361217538
0.21613871,0.32527569,0.0376361,0.26734609,0.05274429,0.19948225,-0.21611053,-0.32533939,-0.03754214,-0.2674393,-0.05268231,-0.19950879,2.5358,84060.1777,0.06306612484432458,0.14767457348117674
0.15781792,0.22613914,0.10099244,0.26592937,0.14509556,0.1731095,-0.10267247,-0.00374001,-0.06635086,-0.05393396,-0.01744346,-0.04563533,18.4547,95856.6877,0.4808045836522363,1.4053544852906004
0.19319501,0.34456032,0.2172766,0.33208785,0.1957395,0.26377705,-0.09438126,0.08500354,-0.01649854,0.08816419,-0.00013786,0.05056113,17.4293,55852.0546,0.40147856127895265,1.3154751367824773
0.21746754,0.27239134,0.2512826,0.26575159,0.24596227,0.22741905,-0.12934944,-0.06316403,-0.0899385,-0.07856362,-0.06473159,-0.08015778,15.9417,70111.8997,0.35950236908411215,1.216874442093458
0.14720252,0.15167516,0.22697321,0.17834178,0.17825876,0.10954483,-0.12091778,-0.09380195,-0.18853836,-0.08893725,-0.1263731,0.03699118,16.4619,97588.3522,0.3905814195829927,1.2272270775415643
0.13183163,0.42243003,-0.0473247,0.85541779,-0.18236764,0.20682422,-0.14416723,-0.07611087,-0.21862026,0.00354444,-0.42040415,0.03775394,1.7329,28789.7167,0.05444016321637427,-0.09028312736858814
0.19205066,0.10619995,0.25211946,0.15953011,0.21679452,0.14913532,-0.11812141,-0.09531205,-0.11852485,-0.08728337,-0.11662276,-0.06393895,5.0415,81125.6713,0.03609703645030033,0.3154749739585352
0.18024682,0.26913111,0.171114,0.33323464,0.21579434,0.37348553,-0.12497009,-0.04790481,-0.09922969,-0.00921151,-0.07042735,-0.02953691,22.0,28210.4112,0.5939480066666666,1.4138087666666668
